# AudioName,ClassID,Class,Base,Duration,FrameRate,Channels,Bits/A
107206_0005.wav,1,Chacha,Teste,5.0,44100,1,16
107007_0004.wav,1,Chacha,Teste,5.0,44100,1,16
100704_0001.wav,1,Chacha,Teste,5.0,44100,1,16
101207_0002.wav,1,Chacha,Teste,5.0,44100,1,16
104010_0005.wav,1,Chacha,Teste,5.0,44100,1,16
103602_0004.wav,1,Chacha,Teste,5.0,44100,1,16
100807_0003.wav,1,Chacha,Teste,5.0,44100,1,16
107622_0001.wav,1,Chacha,Teste,5.0,44100,1,16
108515_0005.wav,1,Chacha,Teste,5.0,44100,1,16
100702_0001.wav,1,Chacha,Teste,5.0,44100,1,16
107217_0005.wav,1,Chacha,Teste,5.0,44100,1,16
107006_0005.wav,1,Chacha,Teste,5.0,44100,1,16
106101_0002.wav,1,Chacha,Teste,5.0,44100,1,16
100704_0003.wav,1,Chacha,Teste,5.0,44100,1,16
100701_0003.wav,1,Chacha,Teste,5.0,44100,1,16
105417_0004.wav,1,Chacha,Teste,5.0,44100,1,16
107615_0005.wav,1,Chacha,Teste,5.0,44100,1,16
101105_0003.wav,1,Chacha,Teste,5.0,44100,1,16
107007_0002.wav,1,Chacha,Teste,5.0,44100,1,16
106310_0004.wav,1,Chacha,Teste,5.0,44100,1,16
106102_0004.wav,1,Chacha,Teste,5.0,44100,1,16
106006_0003.wav,1,Chacha,Teste,5.0,44100,1,16
107503_0004.wav,1,Chacha,Teste,5.0,44100,1,16
108427_0005.wav,1,Chacha,Teste,5.0,44100,1,16
106117_0005.wav,1,Chacha,Teste,5.0,44100,1,16
105405_0005.wav,1,Chacha,Teste,5.0,44100,1,16
100701_0001.wav,1,Chacha,Teste,5.0,44100,1,16
106105_0004.wav,1,Chacha,Teste,5.0,44100,1,16
106007_0003.wav,1,Chacha,Teste,5.0,44100,1,16
108420_0001.wav,1,Chacha,Teste,5.0,44100,1,16
104009_0002.wav,1,Chacha,Teste,5.0,44100,1,16
107216_0002.wav,1,Chacha,Teste,5.0,44100,1,16
108428_0001.wav,1,Chacha,Teste,5.0,44100,1,16
105417_0005.wav,1,Chacha,Teste,5.0,44100,1,16
101206_0002.wav,1,Chacha,Teste,5.0,44100,1,16
107007_0003.wav,1,Chacha,Teste,5.0,44100,1,16
106808_0003.wav,1,Chacha,Teste,5.0,44100,1,16
108426_0004.wav,1,Chacha,Teste,5.0,44100,1,16
108425_0001.wav,1,Chacha,Teste,5.0,44100,1,16
100702_0002.wav,1,Chacha,Teste,5.0,44100,1,16
100701_0005.wav,1,Chacha,Teste,5.0,44100,1,16
108421_0003.wav,1,Chacha,Teste,5.0,44100,1,16
107618_0001.wav,1,Chacha,Teste,5.0,44100,1,16
105406_0005.wav,1,Chacha,Teste,5.0,44100,1,16
103604_0002.wav,1,Chacha,Teste,5.0,44100,1,16
107207_0001.wav,1,Chacha,Teste,5.0,44100,1,16
107613_0001.wav,1,Chacha,Teste,5.0,44100,1,16
107612_0001.wav,1,Chacha,Teste,5.0,44100,1,16
108515_0003.wav,1,Chacha,Teste,5.0,44100,1,16
100701_0002.wav,1,Chacha,Teste,5.0,44100,1,16
107006_0001.wav,1,Chacha,Teste,5.0,44100,1,16
104012_0002.wav,1,Chacha,Teste,5.0,44100,1,16
107616_0003.wav,1,Chacha,Teste,5.0,44100,1,16
101207_0005.wav,1,Chacha,Teste,5.0,44100,1,16
101108_0005.wav,1,Chacha,Teste,5.0,44100,1,16
106308_0003.wav,1,Chacha,Teste,5.0,44100,1,16
107622_0002.wav,1,Chacha,Teste,5.0,44100,1,16
105405_0001.wav,1,Chacha,Teste,5.0,44100,1,16
107501_0005.wav,1,Chacha,Teste,5.0,44100,1,16
108422_0005.wav,1,Chacha,Teste,5.0,44100,1,16
107619_0001.wav,1,Chacha,Teste,5.0,44100,1,16
103601_0001.wav,1,Chacha,Teste,5.0,44100,1,16
108427_0002.wav,1,Chacha,Teste,5.0,44100,1,16
106810_0002.wav,1,Chacha,Teste,5.0,44100,1,16
107619_0004.wav,1,Chacha,Teste,5.0,44100,1,16
107005_0003.wav,1,Chacha,Teste,5.0,44100,1,16
106309_0004.wav,1,Chacha,Teste,5.0,44100,1,16
100702_0004.wav,1,Chacha,Teste,5.0,44100,1,16
103601_0004.wav,1,Chacha,Teste,5.0,44100,1,16
106306_0003.wav,1,Chacha,Teste,5.0,44100,1,16
107207_0005.wav,1,Chacha,Teste,5.0,44100,1,16
108517_0004.wav,1,Chacha,Teste,5.0,44100,1,16
107007_0006.wav,1,Chacha,Teste,5.0,44100,1,16
106308_0004.wav,1,Chacha,Teste,5.0,44100,1,16
105405_0004.wav,1,Chacha,Teste,5.0,44100,1,16
100704_0002.wav,1,Chacha,Teste,5.0,44100,1,16
103617_0004.wav,1,Chacha,Teste,5.0,44100,1,16
107616_0004.wav,1,Chacha,Teste,5.0,44100,1,16
107614_0001.wav,1,Chacha,Teste,5.0,44100,1,16
104009_0001.wav,1,Chacha,Teste,5.0,44100,1,16
106006_0002.wav,1,Chacha,Teste,5.0,44100,1,16
108423_0004.wav,1,Chacha,Teste,5.0,44100,1,16
107621_0001.wav,1,Chacha,Teste,5.0,44100,1,16
106102_0001.wav,1,Chacha,Teste,5.0,44100,1,16
100703_0003.wav,1,Chacha,Teste,5.0,44100,1,16
106309_0001.wav,1,Chacha,Teste,5.0,44100,1,16
100805_0001.wav,1,Chacha,Teste,5.0,44100,1,16
108425_0003.wav,1,Chacha,Teste,5.0,44100,1,16
106102_0005.wav,1,Chacha,Teste,5.0,44100,1,16
107619_0003.wav,1,Chacha,Teste,5.0,44100,1,16
106810_0001.wav,1,Chacha,Teste,5.0,44100,1,16
103603_0003.wav,1,Chacha,Teste,5.0,44100,1,16
107611_0005.wav,1,Chacha,Teste,5.0,44100,1,16
106807_0005.wav,1,Chacha,Teste,5.0,44100,1,16
106808_0005.wav,1,Chacha,Teste,5.0,44100,1,16
101206_0003.wav,1,Chacha,Teste,5.0,44100,1,16
106105_0003.wav,1,Chacha,Teste,5.0,44100,1,16
106101_0005.wav,1,Chacha,Teste,5.0,44100,1,16
108420_0004.wav,1,Chacha,Teste,5.0,44100,1,16
108512_0004.wav,1,Chacha,Teste,5.0,44100,1,16
107216_0005.wav,1,Chacha,Teste,5.0,44100,1,16
107204_0004.wav,1,Chacha,Teste,5.0,44100,1,16
107008_0001.wav,1,Chacha,Teste,5.0,44100,1,16
104010_0003.wav,1,Chacha,Teste,5.0,44100,1,16
106310_0001.wav,1,Chacha,Teste,5.0,44100,1,16
106307_0005.wav,1,Chacha,Teste,5.0,44100,1,16
107617_0003.wav,1,Chacha,Teste,5.0,44100,1,16
106809_0001.wav,1,Chacha,Teste,5.0,44100,1,16
101205_0001.wav,1,Chacha,Teste,5.0,44100,1,16
107617_0001.wav,1,Chacha,Teste,5.0,44100,1,16
107008_0006.wav,1,Chacha,Teste,5.0,44100,1,16
106103_0005.wav,1,Chacha,Teste,5.0,44100,1,16
103604_0004.wav,1,Chacha,Teste,5.0,44100,1,16
107206_0001.wav,1,Chacha,Teste,5.0,44100,1,16
101105_0002.wav,1,Chacha,Teste,5.0,44100,1,16
108425_0005.wav,1,Chacha,Teste,5.0,44100,1,16
107206_0003.wav,1,Chacha,Teste,5.0,44100,1,16
106008_0001.wav,1,Chacha,Teste,5.0,44100,1,16
103617_0001.wav,1,Chacha,Teste,5.0,44100,1,16
103601_0003.wav,1,Chacha,Teste,5.0,44100,1,16
101205_0005.wav,1,Chacha,Teste,5.0,44100,1,16
108516_0002.wav,1,Chacha,Teste,5.0,44100,1,16
107614_0002.wav,1,Chacha,Teste,5.0,44100,1,16
101108_0004.wav,1,Chacha,Teste,5.0,44100,1,16
107221_0004.wav,1,Chacha,Teste,5.0,44100,1,16
106104_0004.wav,1,Chacha,Teste,5.0,44100,1,16
107622_0003.wav,1,Chacha,Teste,5.0,44100,1,16
107006_0003.wav,1,Chacha,Teste,5.0,44100,1,16
106102_0002.wav,1,Chacha,Teste,5.0,44100,1,16
107204_0005.wav,1,Chacha,Teste,5.0,44100,1,16
105407_0004.wav,1,Chacha,Teste,5.0,44100,1,16
105407_0002.wav,1,Chacha,Teste,5.0,44100,1,16
107217_0003.wav,1,Chacha,Teste,5.0,44100,1,16
108511_0005.wav,1,Chacha,Teste,5.0,44100,1,16
107206_0004.wav,1,Chacha,Teste,5.0,44100,1,16
106105_0005.wav,1,Chacha,Teste,5.0,44100,1,16
108421_0002.wav,1,Chacha,Teste,5.0,44100,1,16
107622_0004.wav,1,Chacha,Teste,5.0,44100,1,16
104011_0005.wav,1,Chacha,Teste,5.0,44100,1,16
105406_0004.wav,1,Chacha,Teste,5.0,44100,1,16
106309_0003.wav,1,Chacha,Teste,5.0,44100,1,16
106808_0004.wav,1,Chacha,Teste,5.0,44100,1,16
107216_0001.wav,1,Chacha,Teste,5.0,44100,1,16
101205_0004.wav,1,Chacha,Teste,5.0,44100,1,16
104011_0002.wav,1,Chacha,Teste,5.0,44100,1,16
101105_0004.wav,1,Chacha,Teste,5.0,44100,1,16
106306_0001.wav,1,Chacha,Teste,5.0,44100,1,16
107620_0005.wav,1,Chacha,Teste,5.0,44100,1,16
107617_0004.wav,1,Chacha,Teste,5.0,44100,1,16
103602_0001.wav,1,Chacha,Teste,5.0,44100,1,16
108422_0002.wav,1,Chacha,Teste,5.0,44100,1,16
107206_0002.wav,1,Chacha,Teste,5.0,44100,1,16
101105_0005.wav,1,Chacha,Teste,5.0,44100,1,16
108515_0004.wav,1,Chacha,Teste,5.0,44100,1,16
108513_0004.wav,1,Chacha,Teste,5.0,44100,1,16
106809_0004.wav,1,Chacha,Teste,5.0,44100,1,16
106006_0004.wav,1,Chacha,Teste,5.0,44100,1,16
100808_0001.wav,1,Chacha,Teste,5.0,44100,1,16
107501_0001.wav,1,Chacha,Teste,5.0,44100,1,16
107204_0002.wav,1,Chacha,Teste,5.0,44100,1,16
104011_0003.wav,1,Chacha,Teste,5.0,44100,1,16
108514_0005.wav,1,Chacha,Teste,5.0,44100,1,16
107611_0001.wav,1,Chacha,Teste,5.0,44100,1,16
107503_0002.wav,1,Chacha,Teste,5.0,44100,1,16
108426_0001.wav,1,Chacha,Teste,5.0,44100,1,16
106101_0001.wav,1,Chacha,Teste,5.0,44100,1,16
107612_0003.wav,1,Chacha,Teste,5.0,44100,1,16
106810_0005.wav,1,Chacha,Teste,5.0,44100,1,16
106103_0002.wav,1,Chacha,Teste,5.0,44100,1,16
106105_0001.wav,1,Chacha,Teste,5.0,44100,1,16
101207_0003.wav,1,Chacha,Teste,5.0,44100,1,16
108428_0003.wav,1,Chacha,Teste,5.0,44100,1,16
100806_0004.wav,1,Chacha,Teste,5.0,44100,1,16
107501_0002.wav,1,Chacha,Teste,5.0,44100,1,16
103604_0003.wav,1,Chacha,Teste,5.0,44100,1,16
106103_0001.wav,1,Chacha,Teste,5.0,44100,1,16
108427_0004.wav,1,Chacha,Teste,5.0,44100,1,16
100702_0005.wav,1,Chacha,Teste,5.0,44100,1,16
100808_0002.wav,1,Chacha,Teste,5.0,44100,1,16
107005_0001.wav,1,Chacha,Teste,5.0,44100,1,16
108514_0002.wav,1,Chacha,Teste,5.0,44100,1,16
107205_0002.wav,1,Chacha,Teste,5.0,44100,1,16
107613_0005.wav,1,Chacha,Teste,5.0,44100,1,16
106007_0004.wav,1,Chacha,Teste,5.0,44100,1,16
107217_0004.wav,1,Chacha,Teste,5.0,44100,1,16
105406_0001.wav,1,Chacha,Teste,5.0,44100,1,16
107207_0003.wav,1,Chacha,Teste,5.0,44100,1,16
107216_0003.wav,1,Chacha,Teste,5.0,44100,1,16
108424_0004.wav,1,Chacha,Teste,5.0,44100,1,16
103601_0002.wav,1,Chacha,Teste,5.0,44100,1,16
107501_0003.wav,1,Chacha,Teste,5.0,44100,1,16
107619_0005.wav,1,Chacha,Teste,5.0,44100,1,16
106101_0004.wav,1,Chacha,Teste,5.0,44100,1,16
108423_0002.wav,1,Chacha,Teste,5.0,44100,1,16
107502_0005.wav,1,Chacha,Teste,5.0,44100,1,16
106308_0001.wav,1,Chacha,Teste,5.0,44100,1,16
101208_0003.wav,1,Chacha,Teste,5.0,44100,1,16
107621_0002.wav,1,Chacha,Teste,5.0,44100,1,16
101107_0004.wav,1,Chacha,Teste,5.0,44100,1,16
100808_0005.wav,1,Chacha,Teste,5.0,44100,1,16
107618_0004.wav,1,Chacha,Teste,5.0,44100,1,16
104011_0004.wav,1,Chacha,Teste,5.0,44100,1,16
106007_0005.wav,1,Chacha,Teste,5.0,44100,1,16
108514_0004.wav,1,Chacha,Teste,5.0,44100,1,16
107621_0005.wav,1,Chacha,Teste,5.0,44100,1,16
108517_0002.wav,1,Chacha,Teste,5.0,44100,1,16
105407_0001.wav,1,Chacha,Teste,5.0,44100,1,16
100806_0002.wav,1,Chacha,Teste,5.0,44100,1,16
101107_0003.wav,1,Chacha,Teste,5.0,44100,1,16
107502_0003.wav,1,Chacha,Teste,5.0,44100,1,16
101106_0004.wav,1,Chacha,Teste,5.0,44100,1,16
100703_0004.wav,1,Chacha,Teste,5.0,44100,1,16
107217_0001.wav,1,Chacha,Teste,5.0,44100,1,16
101205_0003.wav,1,Chacha,Teste,5.0,44100,1,16
106309_0002.wav,1,Chacha,Teste,5.0,44100,1,16
106307_0004.wav,1,Chacha,Teste,5.0,44100,1,16
107221_0001.wav,1,Chacha,Teste,5.0,44100,1,16
103617_0003.wav,1,Chacha,Teste,5.0,44100,1,16
107615_0003.wav,1,Chacha,Teste,5.0,44100,1,16
108425_0002.wav,1,Chacha,Teste,5.0,44100,1,16
107502_0001.wav,1,Chacha,Teste,5.0,44100,1,16
107615_0001.wav,1,Chacha,Teste,5.0,44100,1,16
106307_0002.wav,1,Chacha,Teste,5.0,44100,1,16
103604_0005.wav,1,Chacha,Teste,5.0,44100,1,16
100808_0003.wav,1,Chacha,Teste,5.0,44100,1,16
107502_0004.wav,1,Chacha,Teste,5.0,44100,1,16
100805_0002.wav,1,Chacha,Teste,5.0,44100,1,16
103602_0003.wav,1,Chacha,Teste,5.0,44100,1,16
108421_0004.wav,1,Chacha,Teste,5.0,44100,1,16
107204_0003.wav,1,Chacha,Teste,5.0,44100,1,16
104009_0005.wav,1,Chacha,Teste,5.0,44100,1,16
106117_0003.wav,1,Chacha,Teste,5.0,44100,1,16
105417_0002.wav,1,Chacha,Teste,5.0,44100,1,16
103602_0002.wav,1,Chacha,Teste,5.0,44100,1,16
101206_0001.wav,1,Chacha,Teste,5.0,44100,1,16
108426_0005.wav,1,Chacha,Teste,5.0,44100,1,16
106006_0005.wav,1,Chacha,Teste,5.0,44100,1,16
106008_0005.wav,1,Chacha,Teste,5.0,44100,1,16
106117_0002.wav,1,Chacha,Teste,5.0,44100,1,16
107616_0002.wav,1,Chacha,Teste,5.0,44100,1,16
107503_0001.wav,1,Chacha,Teste,5.0,44100,1,16
107216_0004.wav,1,Chacha,Teste,5.0,44100,1,16
106007_0001.wav,1,Chacha,Teste,5.0,44100,1,16
106310_0002.wav,1,Chacha,Teste,5.0,44100,1,16
104009_0003.wav,1,Chacha,Teste,5.0,44100,1,16
107007_0005.wav,1,Chacha,Teste,5.0,44100,1,16
107612_0002.wav,1,Chacha,Teste,5.0,44100,1,16
108512_0001.wav,1,Chacha,Teste,5.0,44100,1,16
107615_0002.wav,1,Chacha,Teste,5.0,44100,1,16
108511_0004.wav,1,Chacha,Teste,5.0,44100,1,16
108428_0004.wav,1,Chacha,Teste,5.0,44100,1,16
106117_0004.wav,1,Chacha,Teste,5.0,44100,1,16
108513_0003.wav,1,Chacha,Teste,5.0,44100,1,16
103601_0005.wav,1,Chacha,Teste,5.0,44100,1,16
105405_0002.wav,1,Chacha,Teste,5.0,44100,1,16
107614_0005.wav,1,Chacha,Teste,5.0,44100,1,16
107618_0005.wav,1,Chacha,Teste,5.0,44100,1,16
106307_0001.wav,1,Chacha,Teste,5.0,44100,1,16
107613_0003.wav,1,Chacha,Teste,5.0,44100,1,16
101108_0001.wav,1,Chacha,Teste,5.0,44100,1,16
106809_0003.wav,1,Chacha,Teste,5.0,44100,1,16
103603_0004.wav,1,Chacha,Teste,5.0,44100,1,16
108513_0002.wav,1,Chacha,Teste,5.0,44100,1,16
106103_0004.wav,1,Chacha,Teste,5.0,44100,1,16
108511_0002.wav,1,Chacha,Teste,5.0,44100,1,16
107221_0002.wav,1,Chacha,Teste,5.0,44100,1,16
107611_0003.wav,1,Chacha,Teste,5.0,44100,1,16
105406_0002.wav,1,Chacha,Teste,5.0,44100,1,16
108427_0003.wav,1,Chacha,Teste,5.0,44100,1,16
106008_0003.wav,1,Chacha,Teste,5.0,44100,1,16
107006_0006.wav,1,Chacha,Teste,5.0,44100,1,16
105417_0003.wav,1,Chacha,Teste,5.0,44100,1,16
101106_0005.wav,1,Chacha,Teste,5.0,44100,1,16
100805_0004.wav,1,Chacha,Teste,5.0,44100,1,16
108423_0005.wav,1,Chacha,Teste,5.0,44100,1,16
106811_0002.wav,1,Chacha,Teste,5.0,44100,1,16
106810_0004.wav,1,Chacha,Teste,5.0,44100,1,16
108428_0005.wav,1,Chacha,Teste,5.0,44100,1,16
103603_0001.wav,1,Chacha,Teste,5.0,44100,1,16
101208_0004.wav,1,Chacha,Teste,5.0,44100,1,16
108516_0004.wav,1,Chacha,Teste,5.0,44100,1,16
106807_0003.wav,1,Chacha,Teste,5.0,44100,1,16
107005_0005.wav,1,Chacha,Teste,5.0,44100,1,16
105417_0001.wav,1,Chacha,Teste,5.0,44100,1,16
106809_0005.wav,1,Chacha,Teste,5.0,44100,1,16
108423_0001.wav,1,Chacha,Teste,5.0,44100,1,16
108421_0001.wav,1,Chacha,Teste,5.0,44100,1,16
107620_0002.wav,1,Chacha,Teste,5.0,44100,1,16
107614_0004.wav,1,Chacha,Teste,5.0,44100,1,16
105405_0003.wav,1,Chacha,Teste,5.0,44100,1,16
105407_0003.wav,1,Chacha,Teste,5.0,44100,1,16
108516_0005.wav,1,Chacha,Teste,5.0,44100,1,16
107008_0003.wav,1,Chacha,Teste,5.0,44100,1,16
107007_0001.wav,1,Chacha,Teste,5.0,44100,1,16
106308_0002.wav,1,Chacha,Teste,5.0,44100,1,16
107207_0002.wav,1,Chacha,Teste,5.0,44100,1,16
106104_0002.wav,1,Chacha,Teste,5.0,44100,1,16
103617_0005.wav,1,Chacha,Teste,5.0,44100,1,16
108513_0005.wav,1,Chacha,Teste,5.0,44100,1,16
100704_0004.wav,1,Chacha,Teste,5.0,44100,1,16
100806_0001.wav,1,Chacha,Teste,5.0,44100,1,16
100703_0002.wav,1,Chacha,Teste,5.0,44100,1,16
104010_0004.wav,1,Chacha,Teste,5.0,44100,1,16
108426_0002.wav,1,Chacha,Teste,5.0,44100,1,16
100703_0001.wav,1,Chacha,Teste,5.0,44100,1,16
108512_0002.wav,1,Chacha,Teste,5.0,44100,1,16
108516_0001.wav,1,Chacha,Teste,5.0,44100,1,16
106306_0005.wav,1,Chacha,Teste,5.0,44100,1,16
104012_0003.wav,1,Chacha,Teste,5.0,44100,1,16
106807_0002.wav,1,Chacha,Teste,5.0,44100,1,16
103617_0002.wav,1,Chacha,Teste,5.0,44100,1,16
108428_0002.wav,1,Chacha,Teste,5.0,44100,1,16
101208_0005.wav,1,Chacha,Teste,5.0,44100,1,16
108420_0003.wav,1,Chacha,Teste,5.0,44100,1,16
108514_0003.wav,1,Chacha,Teste,5.0,44100,1,16
107618_0003.wav,1,Chacha,Teste,5.0,44100,1,16
100806_0005.wav,1,Chacha,Teste,5.0,44100,1,16
100807_0004.wav,1,Chacha,Teste,5.0,44100,1,16
108512_0003.wav,1,Chacha,Teste,5.0,44100,1,16
106807_0004.wav,1,Chacha,Teste,5.0,44100,1,16
107005_0002.wav,1,Chacha,Teste,5.0,44100,1,16
107008_0004.wav,1,Chacha,Teste,5.0,44100,1,16
106811_0005.wav,1,Chacha,Teste,5.0,44100,1,16
106104_0003.wav,1,Chacha,Teste,5.0,44100,1,16
107619_0002.wav,1,Chacha,Teste,5.0,44100,1,16
106809_0002.wav,1,Chacha,Teste,5.0,44100,1,16
108512_0005.wav,1,Chacha,Teste,5.0,44100,1,16
106008_0004.wav,1,Chacha,Teste,5.0,44100,1,16
108422_0001.wav,1,Chacha,Teste,5.0,44100,1,16
108420_0005.wav,1,Chacha,Teste,5.0,44100,1,16
107501_0004.wav,1,Chacha,Teste,5.0,44100,1,16
101208_0001.wav,1,Chacha,Teste,5.0,44100,1,16
107005_0004.wav,1,Chacha,Teste,5.0,44100,1,16
106808_0001.wav,1,Chacha,Teste,5.0,44100,1,16
100806_0003.wav,1,Chacha,Teste,5.0,44100,1,16
106306_0004.wav,1,Chacha,Teste,5.0,44100,1,16
107616_0005.wav,1,Chacha,Teste,5.0,44100,1,16
100702_0003.wav,1,Chacha,Teste,5.0,44100,1,16
100701_0004.wav,1,Chacha,Teste,5.0,44100,1,16
103602_0005.wav,1,Chacha,Teste,5.0,44100,1,16
100805_0003.wav,1,Chacha,Teste,5.0,44100,1,16
107205_0005.wav,1,Chacha,Teste,5.0,44100,1,16
108422_0004.wav,1,Chacha,Teste,5.0,44100,1,16
108424_0001.wav,1,Chacha,Teste,5.0,44100,1,16
104011_0001.wav,1,Chacha,Teste,5.0,44100,1,16
100805_0005.wav,1,Chacha,Teste,5.0,44100,1,16
106310_0005.wav,1,Chacha,Teste,5.0,44100,1,16
106102_0003.wav,1,Chacha,Teste,5.0,44100,1,16
107204_0001.wav,1,Chacha,Teste,5.0,44100,1,16
103603_0002.wav,1,Chacha,Teste,5.0,44100,1,16
106808_0002.wav,1,Chacha,Teste,5.0,44100,1,16
107005_0006.wav,1,Chacha,Teste,5.0,44100,1,16
107217_0002.wav,1,Chacha,Teste,5.0,44100,1,16
100807_0002.wav,1,Chacha,Teste,5.0,44100,1,16
108421_0005.wav,1,Chacha,Teste,5.0,44100,1,16
106811_0001.wav,1,Chacha,Teste,5.0,44100,1,16
107622_0005.wav,1,Chacha,Teste,5.0,44100,1,16
108424_0002.wav,1,Chacha,Teste,5.0,44100,1,16
107617_0002.wav,1,Chacha,Teste,5.0,44100,1,16
103604_0001.wav,1,Chacha,Teste,5.0,44100,1,16
106005_0005.wav,1,Chacha,Teste,5.0,44100,1,16
107620_0003.wav,1,Chacha,Teste,5.0,44100,1,16
106006_0001.wav,1,Chacha,Teste,5.0,44100,1,16
104012_0005.wav,1,Chacha,Teste,5.0,44100,1,16
107503_0005.wav,1,Chacha,Teste,5.0,44100,1,16
107621_0004.wav,1,Chacha,Teste,5.0,44100,1,16
107008_0005.wav,1,Chacha,Teste,5.0,44100,1,16
106811_0004.wav,1,Chacha,Teste,5.0,44100,1,16
101205_0002.wav,1,Chacha,Teste,5.0,44100,1,16
108511_0001.wav,1,Chacha,Teste,5.0,44100,1,16
108423_0003.wav,1,Chacha,Teste,5.0,44100,1,16
107503_0003.wav,1,Chacha,Teste,5.0,44100,1,16
106104_0005.wav,1,Chacha,Teste,5.0,44100,1,16
106005_0003.wav,1,Chacha,Teste,5.0,44100,1,16
107205_0001.wav,1,Chacha,Teste,5.0,44100,1,16
108513_0001.wav,1,Chacha,Teste,5.0,44100,1,16
108514_0001.wav,1,Chacha,Teste,5.0,44100,1,16
100808_0004.wav,1,Chacha,Teste,5.0,44100,1,16
106005_0002.wav,1,Chacha,Teste,5.0,44100,1,16
108516_0003.wav,1,Chacha,Teste,5.0,44100,1,16
108515_0001.wav,1,Chacha,Teste,5.0,44100,1,16
108511_0003.wav,1,Chacha,Teste,5.0,44100,1,16
108427_0001.wav,1,Chacha,Teste,5.0,44100,1,16
108517_0003.wav,1,Chacha,Teste,5.0,44100,1,16
104012_0004.wav,1,Chacha,Teste,5.0,44100,1,16
105406_0003.wav,1,Chacha,Teste,5.0,44100,1,16
101206_0004.wav,1,Chacha,Teste,5.0,44100,1,16
104010_0001.wav,1,Chacha,Teste,5.0,44100,1,16
107205_0004.wav,1,Chacha,Teste,5.0,44100,1,16
108422_0003.wav,1,Chacha,Teste,5.0,44100,1,16
107612_0005.wav,1,Chacha,Teste,5.0,44100,1,16
106104_0001.wav,1,Chacha,Teste,5.0,44100,1,16
107611_0004.wav,1,Chacha,Teste,5.0,44100,1,16
108424_0005.wav,1,Chacha,Teste,5.0,44100,1,16
107207_0004.wav,1,Chacha,Teste,5.0,44100,1,16
104012_0001.wav,1,Chacha,Teste,5.0,44100,1,16
101108_0002.wav,1,Chacha,Teste,5.0,44100,1,16
101208_0002.wav,1,Chacha,Teste,5.0,44100,1,16
107615_0004.wav,1,Chacha,Teste,5.0,44100,1,16
106117_0001.wav,1,Chacha,Teste,5.0,44100,1,16
108420_0002.wav,1,Chacha,Teste,5.0,44100,1,16
106306_0002.wav,1,Chacha,Teste,5.0,44100,1,16
107617_0005.wav,1,Chacha,Teste,5.0,44100,1,16
108425_0004.wav,1,Chacha,Teste,5.0,44100,1,16
107620_0001.wav,1,Chacha,Teste,5.0,44100,1,16
